Provience,City,CompanyShortName,IndustryField,Upper class of industry
上海,上海,上海艺游网络科技有限公司,O2O · 游戏,IT技术
上海,上海,家苔贸易（上海）有限公司,其他,其他
上海,上海,英域成语言培训（上海）有限公司,教育,生活服务
上海,上海,上海德拓信息技术有限公司,企业服务 · 数据服务,IT技术
上海,上海,上海合合信息科技发展有限公司,移动互联网,IT技术
上海,上海,上海苍豆网络技术有限公司,O2O,IT技术
上海,上海,上海福美来房地产经纪有限公司,生活服务,生活服务
上海,上海,上海青客公共租赁住房租赁经营管理股份有限公司,移动互联网 · O2O,IT技术
上海,上海,上海贯幸软件科技有限公司,移动互联网,IT技术
上海,上海,杭州创变科技有限公司,企业服务 · 其他,IT技术
上海,上海,凡学(上海)教育科技有限公司,O2O · 教育,"IT技术,生活服务"
上海,上海,上海通路快建网络服务外包有限公司,移动互联网  · O2O,IT技术
上海,上海,上海典将网络科技有限公司,移动互联网 · 游戏,IT技术
上海,上海,上海艾匀信息科技有限公司,移动互联网 · 数据服务,IT技术
上海,上海,上海诺亚金融服务有限公司,金融,金融财经
上海,上海,上海万行信息科技有限公司,数据服务,IT技术
上海,上海,上海合盘金融信息服务股份有限公司,移动互联网 · 金融,"IT技术,金融财经"
上海,上海,上海机锋信息科技有限公司,移动互联网 · 电子商务,IT技术
上海,上海,汉海信息技术（上海）有限公司,电子商务 · O2O,IT技术
上海,上海,上海朗鹰教育科技有限公司,移动互联网 · 教育,"IT技术,生活服务"
上海,上海,Infor恩富软件,医疗健康 · 数据服务,"IT技术,生活服务"
上海,上海,和芯星科技（北京）有限公司,其他,其他
上海,上海,上海考谱网络科技有限公司,移动互联网 · 教育,"IT技术,生活服务"
上海,上海,智富金融信息服务（上海）有限公司,金融,金融财经
上海,上海,上海麦致信息技术有限公司,移动互联网 · 广告营销,"IT技术,金融财经"
上海,上海,上海迈创电子有限公司,移动互联网 · 其他,IT技术
上海,上海,上海艾舜杰信息科技有限公司,其他,其他
上海,上海,永伦金融信息服务(上海）有限公司,移动互联网 · 金融,"IT技术,金融财经"
上海,上海,厦门锐特信息技术有限公司,移动互联网,IT技术
上海,上海,上海辛瑞信息科技有限公司,移动互联网 · 游戏,IT技术
上海,上海,上海数智信息科技有限公司,移动互联网,IT技术
上海,上海,上海帅齐实业发展有限公司,电子商务,IT技术
上海,上海,大泰金石投资管理有限公司,移动互联网 · 金融,"IT技术,金融财经"
上海,上海,上海禾悉建筑设计有限公司,电子商务 · 其他,IT技术
上海,上海,上海英聪信息科技有限公司,移动互联网 · O2O,IT技术
上海,上海,上海依图信息技术有限公司,数据服务,IT技术
上海,上海,上海维情网络科技有限公司,生活服务,生活服务
上海,上海,上海波恩网络科技服务有限公司,移动互联网,IT技术
上海,上海,上海梅思广告有限公司,广告营销,金融财经
上海,上海,上海必吹网络技术有限公司,O2O,IT技术
上海,上海,上海优刻得信息技术有限公司,数据服务,IT技术
上海,上海,特赞（上海）信息科技有限公司,移动互联网,IT技术
上海,上海,上海全海信息科技有限公司,电子商务 · 文化娱乐,"IT技术,生活服务"
上海,上海,上海亦存网络科技有限公司,企业服务 · 数据服务,IT技术
上海,上海,华设资产管理（上海）有限公司,金融,金融财经
上海,上海,中谷琪珑实业集团有限公司,金融 · 其他,金融财经
上海,上海,上海合胜计算机科技股份有限公司,移动互联网,IT技术
上海,上海,上海虎裕资产管理有限公司,金融,金融财经
上海,上海,哈步数据科技（上海）有限公司,企业服务,IT技术
上海,上海,上海大钱信息技术有限公司,移动互联网,IT技术
上海,上海,拉扎斯网络科技（上海）有限公司,移动互联网,IT技术
上海,上海,上海可九互动网络科技有限公司,移动互联网 · 游戏,IT技术
上海,上海,上海麦子资产管理有限公司,移动互联网 · 金融,"IT技术,金融财经"
上海,上海,杭州数云信息技术有限公司上海分公司,企业服务 · 数据服务,IT技术
上海,上海,北京快跑信息科技有限公司,电子商务,IT技术
上海,上海,上海青橙实业有限公司,移动互联网 · 电子商务,IT技术
上海,上海,誉满金融信息服务（上海）有限公司,金融,金融财经
上海,上海,上海恺英网络科技有限公司,移动互联网 · 游戏,IT技术
上海,上海,上海鸿鹊信息科技有限公司,移动互联网,IT技术
上海,上海,上海猫空信息技术有限公司,移动互联网 · 社交网络,IT技术
上海,上海,盈昌集团有限公司上海帕莎眼镜分公司,电子商务 · 其他,IT技术
上海,上海,埃森哲（中国）有限公司 闸北分公司,企业服务,IT技术
上海,上海,上海如云科技股份有限公司,移动互联网 · 电子商务,IT技术
上海,上海,上海市汇业律师事务所,企业服务 · 其他,IT技术
上海,上海,上海扬讯计算机科技股份有限公司,移动互联网 · 游戏,IT技术
上海,上海,上海华策医院管理有限公司,医疗健康,生活服务
上海,上海,上海秦沪投资集团有限公司,金融,金融财经
上海,上海,微软中国,移动互联网 · 数据服务,IT技术
上海,上海,上海乾生乾金融信息服务有限公司,金融,金融财经
上海,上海,上海中彦信息科技有限公司,电子商务,IT技术
上海,上海,深圳市金证科技股份有限公司,金融,金融财经
上海,上海,深圳市成为信息技术有限公司,移动互联网 · 硬件,"IT技术,电子制造"
上海,上海,清洋进口海产品（上海）有限公司,其他,其他
上海,上海,上海百联全渠道电子商务有限公司,电子商务 · O2O,IT技术
上海,上海,上海淘旅行网络科技有限公司,移动互联网 · 旅游,"IT技术,生活服务"
上海,上海,上海己美网络科技有限公司,移动互联网 · 电子商务,IT技术
上海,上海,上海晖硕信息科技有限公司,移动互联网 · 电子商务,IT技术
上海,上海,上海链家房地产经纪有限公司,O2O · 其他,IT技术
上海,上海,上海骏梦网络科技有限公司,游戏,IT技术
上海,上海,康伟实软件（上海）有限公司,电子商务,IT技术
上海,上海,中国平安人寿保险股份有限公司上海分公司,广告营销,金融财经
上海,上海,上海易点时空网络有限公司,移动互联网,IT技术
上海,上海,上海品米信息科技有限公司,移动互联网 · O2O,IT技术
上海,上海,深圳启维文化传媒有限公司,移动互联网 · 文化娱乐,"IT技术,生活服务"
上海,上海,深圳市房多多网络科技有限公司,移动互联网 · O2O,IT技术
上海,上海,上海第一财经新媒体科技有限公司,移动互联网,IT技术
上海,上海,深圳市分期乐网络科技有限公司,移动互联网,IT技术
上海,上海,上海思众信息科技有限公司,O2O · 数据服务,IT技术
上海,上海,上海华释智能科技有限公司,移动互联网 · 企业服务,IT技术
上海,上海,贝联（上海）信息科技有限公司,移动互联网,IT技术
上海,上海,上海久歌信息科技有限公司,O2O · 数据服务,IT技术
上海,上海,广州亿航智能技术有限公司,移动互联网 · 硬件,"IT技术,电子制造"
上海,上海,快钱支付清算信息有限公司,金融,金融财经
上海,上海,上海优享家居有限公司,电子商务 · O2O,IT技术
上海,上海,京东到家,O2O,IT技术
上海,上海,富谷信息技术(上海)有限公司,移动互联网 · 电子商务,IT技术
上海,上海,上海飞智电子科技有限公司,游戏 · 硬件,"IT技术,电子制造"
上海,上海,上海乐钢供应链管理有限公司,电子商务,IT技术
上海,上海,上海载和网络科技有限公司,移动互联网 · 电子商务,IT技术
上海,上海,上海美差网络科技有限公司,移动互联网 · 招聘,"IT技术,生活服务"
上海,上海,上海美峰数码科技有限公司,游戏,IT技术
上海,上海,湖南快乐阳光互动娱乐传媒有限公司,文化娱乐,生活服务
上海,上海,上海网波软件股份有限公司,企业服务,IT技术
上海,上海,上海巨灵信息技术股份有限公司,企业服务 · 其他,IT技术
上海,上海,杭州云片网络科技有限公司,企业服务 · 数据服务,IT技术
上海,上海,苏州时音网络科技有限公司,教育 · 移动互联网,"IT技术,生活服务"
上海,上海,上海慧贤网络科技有限公司,移动互联网 · O2O,IT技术
上海,上海,上海奥澈信息技术有限公司,移动互联网 · O2O,IT技术
上海,上海,上海积杉信息科技有限公司,企业服务 · 移动互联网,IT技术
上海,上海,上海畅圣计算机有限公司,金融,金融财经
上海,上海,美囤妈妈（上海）电子商务有限公司,电子商务 · 其他,IT技术
上海,上海,百视通新媒体股份有限公司,文化娱乐,生活服务
上海,上海,北京国双科技有限公司,数据服务,IT技术
上海,上海,上海翼师网络科技有限公司,移动互联网 · 教育,"IT技术,生活服务"
上海,上海,招商银行股份有限公司信用卡中心,移动互联网,IT技术
上海,上海,上海聚美物联网科技有限公司,企业服务,IT技术
上海,上海,上海桑美网络科技有限公司,移动互联网,IT技术
上海,上海,英芝教育科技（上海）有限公司,O2O · 教育,"IT技术,生活服务"
上海,上海,犬福（上海）信息科技有限公司,移动互联网 · 社交网络,IT技术
上海,上海,"Striking.ly, Inc.",移动互联网,IT技术
上海,上海,上海迈坦信息科技有限公司,企业服务,IT技术
上海,上海,上海云开软件有限公司,企业服务,IT技术
上海,上海,上海微錾信息技术有限公司,移动互联网,IT技术
上海,上海,上海特艺奥文化传播有限公司,文化娱乐,生活服务
上海,上海,上海动梨信息技术有限公司,企业服务,IT技术
上海,上海,上海简知网络科技有限公司,移动互联网 · 招聘,"IT技术,生活服务"
上海,上海,上海和杰健康咨询有限公司,移动互联网 · 医疗健康,"IT技术,生活服务"
上海,上海,纳泓财富管理有限公司,金融,金融财经
上海,上海,热岛创意设计（上海）有限公司,企业服务 · 广告营销,"IT技术,金融财经"
上海,上海,阿里巴巴（中国）网络技术有限公司,移动互联网,IT技术
上海,上海,斯干网络科技有限公司,移动互联网 · 文化娱乐,"IT技术,生活服务"
上海,上海,上海欧橡网络科技有限公司,移动互联网 · 电子商务,IT技术
上海,上海,上海静川文化传播有限公司,移动互联网 · 企业服务,IT技术
上海,上海,北京易动纷享有限责任公司上海分公司,移动互联网 · 电子商务,IT技术
上海,上海,上汽阿里互联网汽车,移动互联网 · 硬件,"IT技术,电子制造"
上海,上海,上海佑鱼金融信息服务有限公司,移动互联网 · 企业服务,IT技术
上海,上海,上海悦易网络信息技术有限公司,电子商务 · O2O,IT技术
上海,上海,浙江华光电器集团有限公司,电子商务,IT技术
上海,上海,上海耸智信息科技有限公司,移动互联网 · 电子商务,IT技术
上海,上海,上海卓汇金属有限公司,金融 · 招聘,"金融财经,生活服务"
上海,上海,视辰信息科技（上海）有限公司,移动互联网 · 数据服务,IT技术
上海,上海,北京大朴至向家居设计有限公司,电子商务 · O2O,IT技术
上海,上海,北京瑞达恒建筑咨询有限公司上海分公司,企业服务,IT技术
上海,上海,中职动力（上海）科技有限公司,移动互联网 · 广告营销,"IT技术,金融财经"
上海,上海,上海禾米贸易有限公司,电子商务,IT技术
上海,上海,辉塔信息技术咨询（上海）有限公司,移动互联网,IT技术
上海,上海,上海尚娱网络科技有限公司,移动互联网 · 游戏,IT技术
上海,上海,资邦（上海）投资咨询有限公司,金融,金融财经
上海,上海,上海跃橙文化传播有限公司,O2O · 招聘,"IT技术,生活服务"
上海,上海,上海方付通商务服务有限公司,移动互联网 · 金融,"IT技术,金融财经"
上海,上海,上海德渗商务咨询有限公司,移动互联网 · 电子商务,IT技术
上海,上海,狄邦投资控股（上海）有限公司,O2O · 教育,"IT技术,生活服务"
上海,上海,上海优啦金融信息服务有限公司,移动互联网 · 金融,"IT技术,金融财经"
上海,上海,赛瓦软件（上海）有限公司,企业服务,IT技术
上海,上海,上海领承智能科技有限公司,移动互联网 · 企业服务,IT技术
上海,上海,上海智子信息科技有限公司,移动互联网 · 数据服务,IT技术
上海,上海,银联智惠信息服务（上海）有限公司,移动互联网 · 金融,"IT技术,金融财经"
上海,上海,上海炳恒资产管理有限公司,金融,金融财经
上海,上海,上海云深网络技术有限公司,移动互联网 · 硬件,"IT技术,电子制造"
上海,上海,上海阅闻信息技术有限公司,移动互联网,IT技术
上海,上海,北京盛安德科技发展有限公司上海分公司,其他,其他
上海,上海,上海微问家信息技术有限公司,移动互联网,IT技术
上海,上海,深圳市宁远科技有限公司,移动互联网,IT技术
上海,上海,中联网仓辰光数据科技有限公司,企业服务,IT技术
上海,上海,上海易贸科技控股有限公司,电子商务,IT技术
上海,上海,上海智龙企业管理有限公司,移动互联网 · O2O,IT技术
上海,上海,钱冠互联网金融集团,教育 · 金融,"金融财经,生活服务"
上海,上海,上海汇付金融服务有限公司,移动互联网 · 金融,"IT技术,金融财经"
上海,上海,上海麦图信息科技有限公司,数据服务,IT技术
上海,上海,中阜投融资产管理股份有限公司,金融,金融财经
上海,上海,上海联壁科技电子有限公司,移动互联网,IT技术
上海,上海,上海归再读网络科技有限公司,移动互联网,IT技术
上海,上海,上海帕累托信息技术有限公司,电子商务 · 企业服务,IT技术
上海,上海,上海爱扑网络科技有限公司,移动互联网 · 游戏,IT技术
上海,上海,浙江齐治科技有限公司,信息安全,IT技术
上海,上海,上海艾纳香科技发展有限公司,电子商务 · 医疗健康,"IT技术,生活服务"
上海,上海,天津灵集科技有限公司,移动互联网 · 数据服务,IT技术
上海,上海,爸妈旅游,旅游,生活服务
上海,上海,上海我享网络科技有限公司,移动互联网 · 旅游,"IT技术,生活服务"
上海,上海,上海墨智网络科技有限公司,移动互联网 · 电子商务,IT技术
上海,上海,汇信银通资产管理（上海）有限公司,金融,金融财经
上海,上海,虎扑（上海）文化传播有限公司,移动互联网 · 文化娱乐,"IT技术,生活服务"
上海,上海,上海企信企业发展有限公司,移动互联网 · 企业服务,IT技术
上海,上海,上海通华商业保理有限公司,金融,金融财经
上海,上海,上海驴徒电子商务有限公司,电子商务 · 社交网络,IT技术
上海,上海,佰路得信息技术（上海）有限公司,移动互联网 · 文化娱乐,"IT技术,生活服务"
上海,上海,上海舍汇信息技术有限公司,移动互联网 · O2O,IT技术
上海,上海,上海朗晟网络科技有限公司,移动互联网 · 电子商务,IT技术
上海,上海,好买财富管理股份有限公司,电子商务 · 金融,"IT技术,金融财经"
