Provience,City,CompanyShortName,IndustryField,Upper class of industry
四川,成都市,成都无敌勇士科技有限公司,游戏,IT技术
四川,成都市,成都零起点科技有限责任公司,移动互联网 · 电子商务,IT技术
四川,成都市,成都良知数据技术合伙企业（有限合伙）,企业服务 · 金融,"IT技术,金融财经"
四川,成都市,深圳兴融联科技有限公司,移动互联网 · 企业服务,IT技术
四川,成都市,成都榴莲科技有限公司,移动互联网 · 游戏,IT技术
四川,成都市,成都乐远互动科技有限公司,游戏,IT技术
四川,成都市,成都悠云高科技有限公司,移动互联网 · 数据服务,IT技术
四川,成都市,四川挑到科技有限公司,移动互联网 · 电子商务,IT技术
四川,成都市,四川安信科创科技有限公司,企业服务 · 其他,IT技术
四川,成都市,北京博看文思成都分公司,移动互联网 · 教育,"IT技术,生活服务"
四川,成都市,杭州网兰科技有限公司,移动互联网 · O2O,IT技术
四川,成都市,成都亿科环境科技有限公司,企业服务 · 数据服务,IT技术
四川,成都市,成都萌想科技有限责任公司,招聘,生活服务
四川,成都市,成都睿德互动科技有限责任公司,移动互联网 · 游戏,IT技术
四川,成都市,先锋智道（北京）科技有限公司,移动互联网 · O2O,IT技术
四川,成都市,成都二十三魔方生物科技有限公司,医疗健康 · 数据服务,"IT技术,生活服务"
四川,成都市,成都理奥软件有限公司,移动互联网 · 电子商务,IT技术
四川,成都市,四川川大智胜系统集成有限公司,移动互联网 · 电子商务,IT技术
四川,成都市,四川长虹智慧健康科技有限公司,移动互联网 · 医疗健康,"IT技术,生活服务"
四川,成都市,重庆天极网络有限公司,文化娱乐,生活服务
四川,成都市,成都致云科技有限公司,数据服务,IT技术
四川,成都市,成都鸣堂博世科技有限公司,移动互联网 · 其他,IT技术
四川,成都市,荣昌耀华网络技术（北京）有限公司,O2O,IT技术
四川,成都市,北京卓越晨星科技有限公司,移动互联网 · 游戏,IT技术
四川,成都市,深圳市银河风云网络系统股份有限公司,移动互联网 · 硬件,"IT技术,电子制造"
四川,成都市,成都雷迈网络科技有限公司,移动互联网,IT技术
四川,成都市,友立科科技（成都）有限公司,移动互联网,IT技术
